timestamp,d_meas,theta_meas,d_true,theta_true,d_err,theta_err
223.6,4.350877851250973,-0.03580219576659237,4.324301938242965,-0.036973752590457556,0.0265759130080081,0.0011715568238651886
223.6,4.280702402037248,-0.03580219576659237,4.324296000580871,-0.03697412084928241,-0.0435935985436231,0.0011719250826900396
223.6,4.212754744862053,-0.03580219576659237,4.324285883511909,-0.036974963037124144,-0.11153113864985542,0.0011727672705317757
223.7,4.280702402037248,-0.03580219576659237,4.324265782799318,-0.03697735911890007,-0.04356338076207056,0.0011751633523077037
223.7,4.280702402037248,-0.03580219576659237,4.324259297698215,-0.03697858041027552,-0.04355689566096732,0.001176384643683151
223.8,4.280702402037248,-0.03580219576659237,4.324241772881772,-0.03698067243445635,-0.04353937084452397,0.001178476667863984
223.8,4.280702402037248,-0.03580219576659237,4.324238163773842,-0.036980886074280205,-0.043535761736594125,0.0011786903076878366
223.8,4.280702402037248,-0.03580219576659237,4.324231412979344,-0.03698073321139849,-0.04352901094209649,0.0011785374448061228
223.9,4.280702402037248,-0.03580219576659237,4.324230301922568,-0.036979490961500244,-0.04352789988532013,0.0011772951949078764
223.9,4.280702402037248,-0.03580219576659237,4.324237022265853,-0.036975572020184325,-0.04353462022860555,0.0011733762535919567
224.0,4.280702402037248,-0.03580219576659237,4.324246449478538,-0.03697205305946776,-0.0435440474412907,0.001169857292875394
224.0,4.350877851250973,-0.03580219576659237,4.324258565241502,-0.0369676989871858,0.026619286009471388,0.0011655032205934307
224.2,4.280702402037248,-0.03580219576659237,4.324282258543132,-0.036957820823301395,-0.04357985650588425,0.0011556250567090268
224.2,4.280702402037248,-0.03580219576659237,4.324283893149353,-0.03695654728074278,-0.0435814911121053,0.0011543515141504146
224.2,4.280702402037248,-0.03580219576659237,4.324280456424745,-0.0369551459487825,-0.04357805438749729,0.0011529501821901308
224.3,4.280702402037248,-0.03580219576659237,4.324273722812406,-0.036955142759214236,-0.04357132077515846,0.0011529469926218686
224.4,4.280702402037248,-0.03580219576659237,4.324242118934704,-0.03695781919167356,-0.04353971689745606,0.001155623425081194
224.4,4.350877851250973,-0.03580219576659237,4.3242298456779835,-0.03695993703221729,0.026648005572989852,0.0011577412656249217
224.5,4.280702402037248,-0.03580219576659237,4.324218565716409,-0.036961389657733726,-0.043516163679161224,0.001159193891141358
224.5,4.280702402037248,-0.03580219576659237,4.324215051755037,-0.0369617430896103,-0.043512649717789564,0.0011595473230179287
224.6,4.280702402037248,-0.03580219576659237,4.32420338871428,-0.0369598427685944,-0.043500986677032394,0.0011576470020020352
224.6,4.280702402037248,-0.03580219576659237,4.324205305046085,-0.03695844473710782,-0.043502903008837635,0.0011562489705154513
224.8,4.280702402037248,-0.03580219576659237,4.324254983787707,-0.03693860338834943,-0.043552581750459396,0.0011364076217570615
224.9,4.350877851250973,-0.03580219576659237,4.3242556189999055,-0.0369381035324926,0.026622232251067857,0.0011359077659002306
224.9,4.280702402037248,-0.03580219576659237,4.324255803289146,-0.03693671033376902,-0.04355340125189855,0.001134514567176649
225.0,4.280702402037248,-0.03580219576659237,4.324224740214525,-0.036937768506611596,-0.043522338177277575,0.0011355727400192278
225.1,4.350877851250973,-0.03580219576659237,4.324221379486857,-0.03693811336481749,0.026656471764116674,0.0011359175982251224
225.1,4.280702402037248,-0.03580219576659237,4.32420383828435,-0.03694070146831932,-0.043501436247102454,0.0011385057017269523
225.2,4.280702402037248,-0.03580219576659237,4.324184628312862,-0.03694305455669078,-0.043482226275614266,0.0011408587900984118
225.2,4.212754744862053,-0.03580219576659237,4.324174614264743,-0.03694292051560169,-0.11141986940269,0.0011407247490093225
225.3,4.280702402037248,-0.03580219576659237,4.324172848610527,-0.036941646013819565,-0.04347044657327892,0.0011394502472271972
225.5,4.280702402037248,-0.03580219576659237,4.324218849075556,-0.03692262895792262,-0.04351644703830804,0.0011204331913302543
225.6,4.280702402037248,-0.03580219576659237,4.3242237399825285,-0.036917734464622314,-0.04352133794528079,0.0011155386980299456
225.7,4.280702402037248,-0.03580219576659237,4.324215465303336,-0.03691786127393838,-0.04351306326608828,0.0011156655073460142
225.7,4.280702402037248,-0.03580219576659237,4.3242109950338925,-0.03691805767196096,-0.04350859299664478,0.0011158619053685953
225.7,4.280702402037248,-0.03580219576659237,4.324193383890421,-0.03691921414721262,-0.04349098185317324,0.001117018380620255
225.8,4.280702402037248,-0.03580219576659237,4.324185473015688,-0.03692018616664605,-0.043483070978440175,0.0011179904000536839
225.9,4.280702402037248,-0.03580219576659237,4.324157760837689,-0.03692391220509882,-0.0434553588004416,0.0011217164385064551
225.9,4.350877851250973,-0.03580219576659237,4.324149621531133,-0.036924317474069684,0.02672822971984079,0.0011221217074773165
226.0,4.280702402037248,-0.03580219576659237,4.324146029920466,-0.036923040156513987,-0.043443627883218205,0.0011208443899216186
